"memInst","ctlrID","repairType","wordCount","wordSize","colMux","memBlock","block","efuseCfg","memIDBits","memIDSeq","memStartAddr","memEndAddr","numSlices","rgs[1]","rds[1]","wordStart[1]","wordStop[1]","rgs[2]","rds[2]","wordStart[2]","wordStop[2]","rgs[3]","rds[3]","wordStart[3]","wordStop[3]","rgs[4]","rds[4]","wordStart[4]","wordStop[4]","rgs[5]","rds[5]","wordStart[5]","wordStop[5]","rgs[6]","rds[6]","wordStart[6]","wordStop[6]","rgs[7]","rds[7]","wordStart[7]","wordStop[7]","rgs[8]","rds[8]","wordStart[8]","wordStop[8]","Suite name","Test name"
878,15,-1,48,54,2,1,0,0,0,0,0,47,2,0x1E,0x08,1,32,0x1E,0x09,1,22
879,15,-1,64,48,1,1,0,0,0,0,0,63,2,0x10,0x01,1,32,0x10,0x02,1,16
880,15,-1,256,52,2,1,0,0,0,0,0,255,2,0x37,0x06,1,32,0x37,0x07,1,20
881,15,-1,256,12,4,1,0,0,0,0,0,255,1,0x22,0x04,1,12
882,15,-1,256,52,2,1,0,0,0,0,0,255,2,0x34,0x0A,1,32,0x34,0x0B,1,20
883,15,-1,48,24,2,1,0,0,0,0,0,47,1,0x1E,0x12,1,24
884,15,-1,64,200,2,1,0,0,0,0,0,63,7,0x16,0x07,1,32,0x16,0x08,1,32,0x16,0x09,1,32,0x16,0x0A,1,32,0x16,0x0B,1,32,0x16,0x0C,1,32,0x16,0x0D,1,8
885,15,-1,384,22,2,1,0,0,0,0,0,383,1,0x12,0x03,1,22
887,15,-1,64,200,2,1,0,0,0,0,0,63,7,0x14,0x07,1,32,0x14,0x08,1,32,0x14,0x09,1,32,0x14,0x0A,1,32,0x14,0x0B,1,32,0x14,0x0C,1,32,0x14,0x0D,1,8
888,15,-1,64,180,1,1,0,0,0,0,0,63,6,0x1A,0x00,1,32,0x1A,0x01,1,32,0x1A,0x02,1,32,0x1A,0x03,1,32,0x1A,0x04,1,32,0x1A,0x05,1,20
889,15,-1,128,20,2,1,0,0,0,0,0,127,1,0x17,0x1A,1,20
890,15,-1,48,54,2,1,0,0,0,0,0,47,2,0x1E,0x04,1,32,0x1E,0x05,1,22
891,15,-1,64,200,2,1,0,0,0,0,0,63,7,0x17,0x07,1,32,0x17,0x08,1,32,0x17,0x09,1,32,0x17,0x0A,1,32,0x17,0x0B,1,32,0x17,0x0C,1,32,0x17,0x0D,1,8
892,15,-1,256,52,2,1,0,0,0,0,0,255,2,0x31,0x0A,1,32,0x31,0x0B,1,20
893,15,-1,64,180,1,1,0,0,0,0,0,63,6,0x1B,0x00,1,32,0x1B,0x01,1,32,0x1B,0x02,1,32,0x1B,0x03,1,32,0x1B,0x04,1,32,0x1B,0x05,1,20
894,15,-1,64,180,2,1,0,0,0,0,0,63,6,0x14,0x0E,1,32,0x14,0x0F,1,32,0x14,0x10,1,32,0x14,0x11,1,32,0x14,0x12,1,32,0x14,0x13,1,20
895,15,-1,256,52,2,1,0,0,0,0,0,255,2,0x30,0x00,1,32,0x30,0x01,1,20
896,15,-1,256,52,2,1,0,0,0,0,0,255,2,0x36,0x04,1,32,0x36,0x05,1,20
897,15,-1,256,12,4,1,0,0,0,0,0,255,1,0x2A,0x03,1,12
898,15,-1,24,130,2,1,0,0,0,0,0,23,5,0x18,0x0B,1,32,0x18,0x0C,1,32,0x18,0x0D,1,32,0x18,0x0E,1,32,0x18,0x0F,1,2
899,15,-1,72,54,2,1,0,0,0,0,0,71,2,0x1D,0x05,1,32,0x1D,0x06,1,22
900,15,-1,256,52,2,1,0,0,0,0,0,255,2,0x36,0x10,1,32,0x36,0x11,1,20
901,15,-1,256,52,2,1,0,0,0,0,0,255,2,0x31,0x02,1,32,0x31,0x03,1,20
902,15,-1,24,176,2,1,0,0,0,0,0,23,6,0x19,0x10,1,32,0x19,0x11,1,32,0x19,0x12,1,32,0x19,0x13,1,32,0x19,0x14,1,32,0x19,0x15,1,16
904,15,-1,256,10,2,1,0,0,0,0,0,255,1,0x1E,0x1B,1,10
