"Suite name","Test name","Test number","Lsl","Lsl","Lsl","Lsl","Lsl","Lsl_typ","Usl_typ","Usl","Usl","Usl","Usl","Usl","Units","Bin_s_num","Bin_s_name","Bin_h_num","Bin_h_name","Bin_type","Bin_reprobe","Bin_overon","Test_remarks"
"Test mode","","","TEMP_105_DEG","TEMP_100_DEG","TEMP_25_DEG","TEMP_0_DEG","TEMP_N40_DEG","","","TEMP_105_DEG","TEMP_100_DEG","TEMP_25_DEG","TEMP_0_DEG","TEMP_N40_DEG","","","","","","","","",""
"IddqVnom_burnin_bin2","VDDCORE_ARR","99294","8400","8400","8400","8400","8400","GE","LE","9900","9900","9900","9900","9900","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_burnin_bin3","VDDCORE_ARR","99395","9900","9900","9900","9900","9900","GE","LE","12000","12000","12000","12000","12000","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_burnin_bin4","VDDCORE_ARR","99396","12000","12000","12000","12000","12000","GE","LE","15000","15000","15000","15000","15000","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_burnin_bin5","VDDCORE_ARR","99397","15000","15000","15000","15000","15000","GE","LE","20100","20100","20100","20100","20100","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"VDDRAM_IddqVnom_IqC08Ful_KP20_000_Hardline","IQS_NB_VDDRAM_P1_S1_Hardline","99392","0","0","0","0","0","GE","LE","3000","3000","3560","3560","3560","mA","53","LEAK_IDDQ_N_Hardline_F","12","F_LEAK_HL","bad","","no",""
"IddqVnom_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_NB_VDDSHI_P1_S1","1940","-10","-10","-10","-10","-10","GE","LE","1000","1000","750","750","750","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_NB_VDDSLO_P1_S1","1941","-10","-10","-10","-10","-10","GE","LE","250","250","100","100","100","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_NB_VDDUHI_P1_S1","1942","-10","-10","-10","-10","-10","GE","LE","100","100","10","10","10","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_NB_VDDULO_P1_S1","1943","-10","-10","-1","-1","-1","GE","LE","10","10","10","10","10","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_NB_VPP_P1_S1","1944","-10","-10","-10","-10","-10","GE","LE","100","100","10","10","10","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_NB_vrefsstl0_P1_S1","1945","0","0","0","0","0","GE","LE","0","0","0","0","0","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_NB_vrefsstl1_P1_S1","1946","0","0","0","0","0","GE","LE","0","0","0","0","0","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_001_st_PM1_FUNC","X_NB_P2_S1","1947","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_001_st_end_FUNC","X_NB_P2_end","1948","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_NB_VDDCORE_P2_S1","1949","-10","-10","-10","-10","-10","GE","LE","40000","40000","7500","7500","7500","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_NB_VDDDDR_P2_S1","1950","-10","-10","-10","-10","-10","GE","LE","500","500","245","245","245","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_NB_VDDDPLL_P2_S1","1951","-10","-10","-1","-1","-1","GE","LE","100","100","1","1","1","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_NB_VDDIO_P2_S1","1952","-10","-10","-10","-10","-10","GE","LE","250","250","250","250","250","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_NB_VDDNWA_P2_S1","1953","-10","-10","-1","-1","-1","GE","LE","10","10","1","1","1","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_NB_VDDPLL_P2_S1","1954","-100","-100","-50","-50","-50","GE","LE","50","50","50","50","50","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_NB_VDDRAM_P2_S1","1955","-10","-10","-10","-10","-10","GE","LE","5000","5000","3000","3000","3000","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_NB_VDDSHI_P2_S1","1956","-10","-10","-10","-10","-10","GE","LE","1000","1000","750","750","750","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_NB_VDDSLO_P2_S1","1957","-10","-10","-10","-10","-10","GE","LE","250","250","100","100","100","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_NB_VDDUHI_P2_S1","1958","-10","-10","-10","-10","-10","GE","LE","100","100","20","20","20","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_NB_VDDULO_P2_S1","1959","-10","-10","-1","-1","-1","GE","LE","10","10","10","10","10","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_NB_VPP_P2_S1","1960","-10","-10","-10","-10","-10","GE","LE","100","100","10","10","10","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_NB_vrefsstl0_P2_S1","1961","0","0","0","0","0","GE","LE","0","0","0","0","0","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVnom_IqC08Ful_______KP20_001_st_PM1_MEAS","IQS_NB_vrefsstl1_P2_S1","1962","0","0","0","0","0","GE","LE","0","0","0","0","0","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_000_st_PM1_FUNC","X_XB_P1_S1","1963","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_000_st_end_FUNC","X_XB_P1_end","1964","1","1","1","1","1","GE","LE","1","1","1","1","1","Bool","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_XB_VDDCORE_P1_S1","1965","-10","-10","-10","-10","-10","GE","LE","11041","11041","5541","5541","5541","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_XB_VDDDDR_P1_S1","1966","-10","-10","-10","-10","-10","GE","LE","500","500","245","245","245","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_XB_VDDDPLL_P1_S1","1967","-10","-10","-1","-1","-1","GE","LE","100","100","1","1","1","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_XB_VDDIO_P1_S1","1968","-10","-10","-10","-10","-10","GE","LE","250","250","150","150","150","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_XB_VDDNWA_P1_S1","1969","-10","-10","-1","-1","-1","GE","LE","10","10","1","1","1","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_XB_VDDPLL_P1_S1","1970","-100","-100","-50","-50","-50","GE","LE","50","50","50","50","50","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_XB_VDDRAM_P1_S1","1971","-10","-10","-10","-10","-10","GE","LE","2641","2641","1341","1341","1341","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_XB_VDDSHI_P1_S1","1972","-10","-10","-10","-10","-10","GE","LE","1000","1000","750","750","750","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_XB_VDDSLO_P1_S1","1973","-10","-10","-10","-10","-10","GE","LE","250","250","100","100","100","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_XB_VDDUHI_P1_S1","1974","-10","-10","-10","-10","-10","GE","LE","100","100","10","10","10","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
"IddqVmax_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_XB_VDDULO_P1_S1","1975","-10","-10","-1","-1","-1","GE","LE","10","10","10","10","10","mA","1313","F_LEAK_IDDQ","12","F_LEAK","bad","","yes",""
