node_id,Bypassed,SuiteName,SoftBinNum,SoftBinName,HardBinName,BinNumber,BinSource,BinOveron(local),Testmethod,Kepler_TestNameTypelist_pg2.csv : FT_RPC_HT
275,,PB_PLL_S1R_G3_1_PG_AtSpeedVmax_st,1117,FUNC_K_PB_PLL_S1R_G3_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
278,,PB_PLL_S1R_G4_1_PG_AtSpeedVmax_st,1118,FUNC_K_PB_PLL_S1R_G4_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
281,,PB_PLL_S1R_G5_1_PG_AtSpeedVmax_st,1119,FUNC_K_PB_PLL_S1R_G5_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
284,,PB_PLL_S1R_G6_1_PG_AtSpeedVmax_st,1120,FUNC_K_PB_PLL_S1R_G6_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
287,,PB_PLL_S1R_G7_1_PG_AtSpeedVmax_st,1121,FUNC_K_PB_PLL_S1R_G7_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
289,Y,BRDG_P00_PG_FuncVmaxFT_st,1049,FUNC_K_BRDG_P00_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
290,Y,BRDG_P01_PG_FuncVmaxFT_st,1050,FUNC_K_BRDG_P01_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
291,Y,BRDG_P02_PG_FuncVmaxFT_st,1051,FUNC_K_BRDG_P02_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
292,Y,BRDG_P02_PG_1_FuncVmaxFT_st,1051,FUNC_K_BRDG_P02_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
293,Y,BRDG_P03_PG_FuncVmaxFT_st,1052,FUNC_K_BRDG_P03_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
294,Y,BRDG_P04_PG_FuncVmaxFT_st,1053,FUNC_K_BRDG_P04_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
295,Y,BRDG_P05_PG_FuncVmaxFT_st,1054,FUNC_K_BRDG_P05_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
296,Y,BRDG_P06_PG_FuncVmaxFT_st,1055,FUNC_K_BRDG_P06_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
297,Y,BRDG_P06_PG_1_FuncVmaxFT_st,1055,FUNC_K_BRDG_P06_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
298,Y,BRDG_P07_PG_FuncVmaxFT_st,1056,FUNC_K_BRDG_P07_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
299,Y,BRDG_P08_PG_FuncVmaxFT_st,1057,FUNC_K_BRDG_P08_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
300,Y,BRDG_P09_PG_FuncVmaxFT_st,1058,FUNC_K_BRDG_P09_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
301,Y,BRDG_P09_PG_1_FuncVmaxFT_st,1058,FUNC_K_BRDG_P09_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
302,Y,BRDG_P10_PG_FuncVmaxFT_st,1059,FUNC_K_BRDG_P10_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
305,,BRDG_SRCH_P00_PG_FuncVmaxFT_st,1049,FUNC_K_BRDG_P00_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
308,,BRDG_SRCH_P01_PG_FuncVmaxFT_st,1050,FUNC_K_BRDG_P01_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
311,,BRDG_SRCH_P02_PG_FuncVmaxFT_st,1051,FUNC_K_BRDG_P02_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
314,,BRDG_SRCH_P03_PG_FuncVmaxFT_st,1052,FUNC_K_BRDG_P03_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
317,,BRDG_SRCH_P04_PG_FuncVmaxFT_st,1053,FUNC_K_BRDG_P04_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
320,,BRDG_SRCH_P05_PG_FuncVmaxFT_st,1054,FUNC_K_BRDG_P05_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
323,,BRDG_SRCH_P06_PG_FuncVmaxFT_st,1055,FUNC_K_BRDG_P06_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
326,,BRDG_SRCH_P07_PG_FuncVmaxFT_st,1056,FUNC_K_BRDG_P07_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
329,,BRDG_SRCH_P08_PG_FuncVmaxFT_st,1057,FUNC_K_BRDG_P08_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
332,,BRDG_SRCH_P09_PG_FuncVmaxFT_st,1058,FUNC_K_BRDG_P09_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
335,,BRDG_SRCH_P10_PG_FuncVmaxFT_st,1059,FUNC_K_BRDG_P10_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
338,,PB_PLL_RTA_Gx_COLD_AtSpeedVmax_st,1102,FUNC_K_PB_PLL_RTA_G0_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,MISSING TestNameType ENTRY
341,,PB_PLL_RTA_G0_1_PG_AtSpeedVmax_st,1102,FUNC_K_PB_PLL_RTA_G0_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
344,,PB_PLL_RTA_G1_1_PG_AtSpeedVmax_st,1103,FUNC_K_PB_PLL_RTA_G1_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
347,,PB_PLL_RTA_G2_1_PG_AtSpeedVmax_st,1104,FUNC_K_PB_PLL_RTA_G2_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
350,,PB_PLL_RTA_G3_1_PG_AtSpeedVmax_st,1105,FUNC_K_PB_PLL_RTA_G3_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
354,,CHAIN_P00_PG_1_FuncVmaxFT_st,1022,FUNC_K_CHAIN_P00_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
357,,CHAIN_P01_PG_1_FuncVmaxFT_st,1023,FUNC_K_CHAIN_P01_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
360,,CHAIN_P02_PG_1_FuncVmaxFT_st,1024,FUNC_K_CHAIN_P02_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
363,,CHAIN_P03_PG_1_FuncVmaxFT_st,1025,FUNC_K_CHAIN_P03_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
366,,CHAIN_P04_PG_1_FuncVmaxFT_st,1026,FUNC_K_CHAIN_P04_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
369,,CHAIN_P05_PG_1_FuncVmaxFT_st,1027,FUNC_K_CHAIN_P05_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
372,,CHAIN_P06_PG_1_FuncVmaxFT_st,1028,FUNC_K_CHAIN_P06_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
375,,CHAIN_P07_PG_1_FuncVmaxFT_st,1029,FUNC_K_CHAIN_P07_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
378,,CHAIN_P08_PG_1_FuncVmaxFT_st,1030,FUNC_K_CHAIN_P08_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
381,,CHAIN_P09_PG_1_FuncVmaxFT_st,1031,FUNC_K_CHAIN_P09_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
384,,CHAIN_P10_PG_1_FuncVmaxFT_st,1032,FUNC_K_CHAIN_P10_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
387,,PB_PLL_RTA_G4_1_PG_AtSpeedVmax_st,1106,FUNC_K_PB_PLL_RTA_G4_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
390,,PB_PLL_RTA_G5_1_PG_AtSpeedVmax_st,1107,FUNC_K_PB_PLL_RTA_G5_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
393,,PB_PLL_RTA_G6_1_PG_AtSpeedVmax_st,1108,FUNC_K_PB_PLL_RTA_G6_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
396,,PB_PLL_RTA_G7_1_PG_AtSpeedVmax_st,1109,FUNC_K_PB_PLL_RTA_G7_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
399,,PB_PLL_RTA_M0_1_PG_AtSpeedVmax_st,1110,FUNC_K_PB_PLL_RTA_M0_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
403,,CHAIN_P00_PG_2_FuncVmaxFT_st,1022,FUNC_K_CHAIN_P00_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
406,,CHAIN_P01_PG_2_FuncVmaxFT_st,1023,FUNC_K_CHAIN_P01_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
409,,CHAIN_P02_PG_2_FuncVmaxFT_st,1024,FUNC_K_CHAIN_P02_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
412,,CHAIN_P03_PG_2_FuncVmaxFT_st,1025,FUNC_K_CHAIN_P03_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
415,,CHAIN_P04_PG_2_FuncVmaxFT_st,1026,FUNC_K_CHAIN_P04_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
418,,CHAIN_P05_PG_2_FuncVmaxFT_st,1027,FUNC_K_CHAIN_P05_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
421,,CHAIN_P06_PG_2_FuncVmaxFT_st,1028,FUNC_K_CHAIN_P06_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
424,,CHAIN_P07_PG_2_FuncVmaxFT_st,1029,FUNC_K_CHAIN_P07_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
427,,CHAIN_P08_PG_2_FuncVmaxFT_st,1030,FUNC_K_CHAIN_P08_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
430,,CHAIN_P09_PG_2_FuncVmaxFT_st,1031,FUNC_K_CHAIN_P09_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
433,,CHAIN_P10_PG_2_FuncVmaxFT_st,1032,FUNC_K_CHAIN_P10_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
436,,CHAIN_P01_PG_3_FuncVmaxFT_st,1023,FUNC_K_CHAIN_P01_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
439,,CHAIN_P02_PG_3_FuncVmaxFT_st,1024,FUNC_K_CHAIN_P02_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
442,,CHAIN_P03_PG_3_FuncVmaxFT_st,1025,FUNC_K_CHAIN_P03_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
445,,CHAIN_P04_PG_3_FuncVmaxFT_st,1026,FUNC_K_CHAIN_P04_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
448,,CHAIN_P05_PG_3_FuncVmaxFT_st,1027,FUNC_K_CHAIN_P05_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
451,,CHAIN_P06_PG_3_FuncVmaxFT_st,1028,FUNC_K_CHAIN_P06_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
454,,CHAIN_P07_PG_3_FuncVmaxFT_st,1029,FUNC_K_CHAIN_P07_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
457,,CHAIN_P08_PG_3_FuncVmaxFT_st,1030,FUNC_K_CHAIN_P08_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
460,,CHAIN_P09_PG_3_FuncVmaxFT_st,1031,FUNC_K_CHAIN_P09_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
463,,CHAIN_P10_PG_3_FuncVmaxFT_st,1032,FUNC_K_CHAIN_P10_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
466,,PB_PLL_RTA_AA_1_PG_AtSpeedVmax_st,1101,FUNC_K_PB_PLL_RTA_AA_1_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
469,,SAF_SRCH_FULCHP_PG_FuncVmaxFT_st,1048,FUNC_K_SAF_FULCHP_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
472,,SAF_FULCHP_PG_FuncVmaxFT_st,1048,FUNC_K_SAF_FULCHP_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
475,,BRDG_SRCH_FULCHP_PG_FuncVmax_st,1060,FUNC_K_BRDG_FULCHP_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,MISSING TestNameType ENTRY
478,,BRDG_FULCHP_PG_FuncVmax_st,1060,FUNC_K_BRDG_FULCHP_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,MISSING TestNameType ENTRY
481,,CHAIN_SRCH_DFTSS_PG_FuncVmaxFT_st,1033,FUNC_K_CHAIN_DFTSS_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
484,,CHAIN_SRCH_PWRSWT_PG_FuncVmaxFT_st,1034,FUNC_K_CHAIN_PWRSWT_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
487,,SAF_SRCH_DFTSS_PG_FuncVmaxFT_st,1046,FUNC_K_SAF_DFTSS_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
490,,SAF_SRCH_PWRSWT_PG_FuncVmaxFT_st,1047,FUNC_K_SAF_PWRSWT_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
493,,SAF_PWRSWT_PG_FuncVmaxFT_st,1047,FUNC_K_SAF_PWRSWT_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,!1
496,,PB_PLL_RTA_T0_F_COLD_AtSpeedVmax_st,1112,FUNC_K_PB_PLL_RTA_T0_F_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,MISSING TestNameType ENTRY
499,,PB_PLL_RTA_T0_F_PG_AtSpeedVmax_st,1112,FUNC_K_PB_PLL_RTA_T0_F_F,F_FUNC_SRAM,15,cat,,ti_tml.Digital.Functional,!1
501,,SPT_VMAX_RESTORE_HT,MISSING BIN INFO,---,---,---,---,,ti_tml.Thermal.Thermal_Control,MISSING TestNameType ENTRY
504,,CTCS_FuncVmax,MISSING BIN INFO,---,---,---,---,,ti_tml.Thermal.Thermal_Control,MISSING TestNameType ENTRY
506,,CTCS_START_Vmin,MISSING BIN INFO,---,---,---,---,,ti_tml.Thermal.Thermal_Control,MISSING TestNameType ENTRY
509,Y,CHAIN_SRCH_P00_PG_FuncVmin_st,1215,FUNC_J_CHAIN_P00_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
511,Y,CHAIN_SRCH_P01_PG_FuncVmin_st,1216,FUNC_J_CHAIN_P01_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
513,Y,CHAIN_SRCH_P02_PG_FuncVmin_st,1217,FUNC_J_CHAIN_P02_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
515,Y,CHAIN_SRCH_P04_PG_FuncVmin_st,1219,FUNC_J_CHAIN_P04_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
517,Y,CHAIN_SRCH_P05_PG_FuncVmin_st,1220,FUNC_J_CHAIN_P05_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
519,Y,CHAIN_SRCH_P06_PG_FuncVmin_st,1221,FUNC_J_CHAIN_P06_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
521,Y,CHAIN_SRCH_P07_PG_FuncVmin_st,1222,FUNC_J_CHAIN_P07_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
523,Y,CHAIN_SRCH_P08_PG_FuncVmin_st,1223,FUNC_J_CHAIN_P08_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
525,Y,CHAIN_SRCH_P09_PG_FuncVmin_st,1224,FUNC_J_CHAIN_P09_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
527,Y,CHAIN_SRCH_P10_PG_FuncVmin_st,1225,FUNC_J_CHAIN_P10_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
532,,CHAIN_P00_PG_FuncVmin_st,1215,FUNC_J_CHAIN_P00_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
536,,CHAIN_P01_PG_FuncVmin_st,1216,FUNC_J_CHAIN_P01_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
540,,CHAIN_P02_PG_FuncVmin_st,1217,FUNC_J_CHAIN_P02_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
544,,CHAIN_P04_PG_FuncVmin_st,1219,FUNC_J_CHAIN_P04_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
548,,CHAIN_P05_PG_FuncVmin_st,1220,FUNC_J_CHAIN_P05_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
552,,CHAIN_P06_PG_FuncVmin_st,1221,FUNC_J_CHAIN_P06_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
556,,CHAIN_P07_PG_FuncVmin_st,1222,FUNC_J_CHAIN_P07_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
560,,CHAIN_P08_PG_FuncVmin_st,1223,FUNC_J_CHAIN_P08_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
564,,CHAIN_P09_PG_FuncVmin_st,1224,FUNC_J_CHAIN_P09_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
568,,CHAIN_P10_PG_FuncVmin_st,1225,FUNC_J_CHAIN_P10_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
572,,CHAIN_P00_PG_1_FuncVmin_st,1215,FUNC_J_CHAIN_P00_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
576,,CHAIN_P01_PG_1_FuncVmin_st,1216,FUNC_J_CHAIN_P01_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
580,,CHAIN_P02_PG_1_FuncVmin_st,1217,FUNC_J_CHAIN_P02_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
584,,CHAIN_P04_PG_1_FuncVmin_st,1219,FUNC_J_CHAIN_P04_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
588,,CHAIN_P05_PG_1_FuncVmin_st,1220,FUNC_J_CHAIN_P05_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
592,,CHAIN_P06_PG_1_FuncVmin_st,1221,FUNC_J_CHAIN_P06_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
596,,CHAIN_P07_PG_1_FuncVmin_st,1222,FUNC_J_CHAIN_P07_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
600,,CHAIN_P08_PG_1_FuncVmin_st,1223,FUNC_J_CHAIN_P08_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
604,,CHAIN_P09_PG_1_FuncVmin_st,1224,FUNC_J_CHAIN_P09_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
608,,CHAIN_P10_PG_1_FuncVmin_st,1225,FUNC_J_CHAIN_P10_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
612,,CHAIN_P00_PG_2_FuncVmin_st,1215,FUNC_J_CHAIN_P00_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
616,,CHAIN_P01_PG_2_FuncVmin_st,1216,FUNC_J_CHAIN_P01_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
620,,CHAIN_P02_PG_2_FuncVmin_st,1217,FUNC_J_CHAIN_P02_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
624,,CHAIN_P04_PG_2_FuncVmin_st,1219,FUNC_J_CHAIN_P04_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
628,,CHAIN_P05_PG_2_FuncVmin_st,1220,FUNC_J_CHAIN_P05_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
632,,CHAIN_P06_PG_2_FuncVmin_st,1221,FUNC_J_CHAIN_P06_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
636,,CHAIN_P07_PG_2_FuncVmin_st,1222,FUNC_J_CHAIN_P07_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
640,,CHAIN_P08_PG_2_FuncVmin_st,1223,FUNC_J_CHAIN_P08_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
644,,CHAIN_P09_PG_2_FuncVmin_st,1224,FUNC_J_CHAIN_P09_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
648,,CHAIN_P10_PG_2_FuncVmin_st,1225,FUNC_J_CHAIN_P10_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
652,,CHAIN_P01_PG_3_FuncVmin_st,1216,FUNC_J_CHAIN_P01_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
656,,CHAIN_P02_PG_3_FuncVmin_st,1217,FUNC_J_CHAIN_P02_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
660,,CHAIN_P04_PG_3_FuncVmin_st,1219,FUNC_J_CHAIN_P04_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
664,,CHAIN_P05_PG_3_FuncVmin_st,1220,FUNC_J_CHAIN_P05_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
668,,CHAIN_P06_PG_3_FuncVmin_st,1221,FUNC_J_CHAIN_P06_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
672,,CHAIN_P07_PG_3_FuncVmin_st,1222,FUNC_J_CHAIN_P07_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
676,,CHAIN_P08_PG_3_FuncVmin_st,1223,FUNC_J_CHAIN_P08_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
680,,CHAIN_P09_PG_3_FuncVmin_st,1224,FUNC_J_CHAIN_P09_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
684,,CHAIN_P10_PG_3_FuncVmin_st,1225,FUNC_J_CHAIN_P10_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
688,,CHAIN_SRCH_DFTSS_PG_FuncVmin_st,1226,FUNC_J_CHAIN_DFTSS_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
692,,CHAIN_SRCH_PWRSWT_PG_FuncVmin_st,1227,FUNC_J_CHAIN_PWRSWT_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
695,,Cres_CHAIN_st -- DUPLICATE,1693,CRES_GROSS_CHAIN,OS_CRES_F,8,stop,,ti_tml.DC.Cres,MISSING TestNameType ENTRY
695,,Cres_CHAIN_st -- DUPLICATE,1694,FUNC_J_GROSS_CHAIN,F_FUNC,13,stop,,ti_tml.DC.Cres,MISSING TestNameType ENTRY
698,Y,SAF_SRCH_P00_PG_FuncVmin_st,1228,FUNC_J_SAF_P00_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
699,Y,SAF_SRCH_P01_PG_FuncVmin_st,1229,FUNC_J_SAF_P01_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
700,Y,SAF_SRCH_P02_PG_FuncVmin_st,1230,FUNC_J_SAF_P02_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
701,Y,SAF_SRCH_P04_PG_FuncVmin_st,1232,FUNC_J_SAF_P04_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
702,Y,SAF_SRCH_P05_PG_FuncVmin_st,1233,FUNC_J_SAF_P05_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
703,Y,SAF_SRCH_P06_PG_FuncVmin_st,1234,FUNC_J_SAF_P06_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
704,Y,SAF_SRCH_P07_PG_FuncVmin_st,1235,FUNC_J_SAF_P07_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
705,Y,SAF_SRCH_P08_PG_FuncVmin_st,1236,FUNC_J_SAF_P08_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
706,Y,SAF_SRCH_P09_PG_FuncVmin_st,1237,FUNC_J_SAF_P09_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
707,Y,SAF_SRCH_P10_PG_FuncVmin_st,1238,FUNC_J_SAF_P10_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,0
711,,SAF_P00_PG_FuncVmin_st,1228,FUNC_J_SAF_P00_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
714,,SAF_P01_PG_FuncVmin_st,1229,FUNC_J_SAF_P01_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
717,,SAF_P02_PG_FuncVmin_st,1230,FUNC_J_SAF_P02_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
720,,SAF_P04_PG_FuncVmin_st,1232,FUNC_J_SAF_P04_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
723,,SAF_P05_PG_FuncVmin_st,1233,FUNC_J_SAF_P05_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
726,,SAF_P06_PG_FuncVmin_st,1234,FUNC_J_SAF_P06_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
729,,SAF_P07_PG_FuncVmin_st,1235,FUNC_J_SAF_P07_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
732,,SAF_P08_PG_FuncVmin_st,1236,FUNC_J_SAF_P08_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
735,,SAF_P09_PG_FuncVmin_st,1237,FUNC_J_SAF_P09_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
738,,SAF_P10_PG_FuncVmin_st,1238,FUNC_J_SAF_P10_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
741,,SAF_SRCH_PWRSWT_PG_FuncVmin_st,1240,FUNC_J_SAF_PWRSWT_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
744,,SAF_PWRSWT_PG_FuncVmin_st,1240,FUNC_J_SAF_PWRSWT_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
747,,SAF_SRCH_DFTSS_PG_FuncVmin_st,1239,FUNC_J_SAF_DFTSS_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
749,,SetupBrdgVmin,MISSING BIN INFO,---,---,---,---,,ti_tml.SmartReflex.SetupBrdgVmin,MISSING TestNameType ENTRY
752,,BRDG_SRCH_P00_PG_FuncVmin_st,1242,FUNC_J_BRDG_P00_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
755,,BRDG_SRCH_P01_PG_FuncVmin_st,1243,FUNC_J_BRDG_P01_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
758,,BRDG_SRCH_P02_PG_FuncVmin_st,1244,FUNC_J_BRDG_P02_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
761,,BRDG_SRCH_P04_PG_FuncVmin_st,1246,FUNC_J_BRDG_P04_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
764,,BRDG_SRCH_P05_PG_FuncVmin_st,1247,FUNC_J_BRDG_P05_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
767,,BRDG_SRCH_P06_PG_FuncVmin_st,1248,FUNC_J_BRDG_P06_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
770,,BRDG_SRCH_P07_PG_FuncVmin_st,1249,FUNC_J_BRDG_P07_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
773,,BRDG_SRCH_P08_PG_FuncVmin_st,1250,FUNC_J_BRDG_P08_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
776,,BRDG_SRCH_P09_PG_FuncVmin_st,1251,FUNC_J_BRDG_P09_F,F_FUNC,13,cat,,ti_tml.Digital.Functional,1
